date,AAPL_mom_21d,AAPL_mom_63d,AAPL_mom_126d,AAPL_mom_252_skip21,MSFT_mom_21d,MSFT_mom_63d,MSFT_mom_126d,MSFT_mom_252_skip21,GOOGL_mom_21d,GOOGL_mom_63d,GOOGL_mom_126d,GOOGL_mom_252_skip21,AMZN_mom_21d,AMZN_mom_63d,AMZN_mom_126d,AMZN_mom_252_skip21,META_mom_21d,META_mom_63d,META_mom_126d,META_mom_252_skip21,NVDA_mom_21d,NVDA_mom_63d,NVDA_mom_126d,NVDA_mom_252_skip21,TSLA_mom_21d,TSLA_mom_63d,TSLA_mom_126d,TSLA_mom_252_skip21,PLTR_mom_21d,PLTR_mom_63d,PLTR_mom_126d,PLTR_mom_252_skip21,AVGO_mom_21d,AVGO_mom_63d,AVGO_mom_126d,AVGO_mom_252_skip21,GEV_mom_21d,GEV_mom_63d,GEV_mom_126d,GEV_mom_252_skip21,VRT_mom_21d,VRT_mom_63d,VRT_mom_126d,VRT_mom_252_skip21
2013-03-15,-0.01586017390797312,-0.14232992441084924,,,0.009906480692788211,0.05356184164244593,,,0.018225757728325576,0.10038631046302848,,,-0.013563408936779542,-0.02284093453758307,,,-0.017890282829782445,-0.15999999999999992,,,0.015927977839335083,0.04153354632587858,,,-0.022681011922070504,0.07233363719234287,,,0.0,0.0,,,0.056041335453100194,0.04853985793212323,,,0.0,0.0,,,0.0,0.0,,
2013-03-16,-0.01586017390797312,-0.14232992441084924,,,0.009906480692788211,0.05356184164244593,,,0.018225757728325576,0.10038631046302848,,,-0.013563408936779542,-0.02284093453758307,,,-0.017890282829782445,-0.15999999999999992,,,0.015927977839335083,0.04153354632587858,,,-0.022681011922070504,0.07233363719234287,,,0.0,0.0,,,0.056041335453100194,0.04853985793212323,,,0.0,0.0,,,0.0,0.0,,
2013-03-17,-0.01586017390797312,-0.14232992441084924,,,0.009906480692788211,0.05356184164244593,,,0.018225757728325576,0.10038631046302848,,,-0.013563408936779542,-0.02284093453758307,,,-0.017890282829782445,-0.15999999999999992,,,0.015927977839335083,0.04153354632587858,,,-0.022681011922070504,0.07233363719234287,,,0.0,0.0,,,0.056041335453100194,0.04853985793212323,,,0.0,0.0,,,0.0,0.0,,
2013-03-18,0.029177581050897627,-0.08644618191638609,,,0.026673746068457183,0.05365017940346606,,,0.02153767820773922,0.1169069754495351,,,-0.007695859627520396,-0.05448412407420988,,,-0.028617850153243918,-0.14404711547847593,,,0.026427061310782207,0.03481349911190068,,,0.02238219895287963,0.05682586930050082,,,0.0,0.0,,,0.07034142328259962,0.01999215993727943,,,0.0,0.0,,,0.0,0.0,,
2013-03-19,0.012295171949443295,-0.05922721676970899,,,0.029593999307058416,0.0442207294366761,,,0.026803913575214056,0.11913357400722013,,,-0.011335595311536162,-0.056932695844060355,,,-0.030661764705882333,-0.11792847345354784,,,0.008011145942180331,0.04703328509406668,,,0.0189082037206465,0.03482300884955758,,,0.0,0.0,,,0.06543967280163598,0.042416966786714694,,,0.0,0.0,,,0.0,0.0,,
2013-03-20,0.0168883961566888,-0.10151505256971205,,,0.018160964333477914,0.055823180672210926,,,0.018677003624647526,0.139165681472724,,,-0.022715186507635043,-0.04335539525544718,,,-0.037588067755958576,-0.13365718719427855,,,0.0013675213675214959,0.0501972032986735,,,0.024230769230769278,0.05428232085514462,,,0.0,0.0,,,0.06637168141592897,0.03960784313725485,,,0.0,0.0,,,0.0,0.0,,
2013-03-21,0.025667175345218896,-0.09411695091322703,,,0.01115034133245918,0.040100250626566414,,,0.012563445399266238,0.14048791532235239,,,-0.041168457696382665,-0.06314699792960654,,,-0.05543032408262816,-0.14600247235307873,,,-0.01905410003402519,0.020169851380042347,,,0.03389319552110259,0.04742582897033176,,,0.0,0.0,,,0.04475247524752479,0.02685869988322298,,,0.0,0.0,,,0.0,0.0,,
2013-03-22,0.07303315039424785,-0.07079874147321663,,,0.010733594476340702,0.04528138528138537,,,0.005094141737002511,0.15013144359355346,,,-0.030029351998193787,-0.05277083639570779,,,-0.07376662920941024,-0.13247776193386296,,,-0.017966101694915193,0.03169515669515666,,,0.05683982683982691,0.06083518011558686,,,0.0,0.0,,,0.06795335745878561,0.045257772530499896,,,0.0,0.0,,,0.0,0.0,,
2013-03-23,0.07303315039424785,-0.07079874147321663,,,0.010733594476340702,0.04528138528138537,,,0.005094141737002511,0.15013144359355346,,,-0.030029351998193787,-0.05277083639570779,,,-0.07376662920941024,-0.13247776193386296,,,-0.017966101694915193,0.03169515669515666,,,0.05683982683982691,0.06083518011558686,,,0.0,0.0,,,0.06795335745878561,0.045257772530499896,,,0.0,0.0,,,0.0,0.0,,
2013-03-24,0.07303315039424785,-0.07079874147321663,,,0.010733594476340702,0.04528138528138537,,,0.005094141737002511,0.15013144359355346,,,-0.030029351998193787,-0.05277083639570779,,,-0.07376662920941024,-0.13247776193386296,,,-0.017966101694915193,0.03169515669515666,,,0.05683982683982691,0.06083518011558686,,,0.0,0.0,,,0.06795335745878561,0.045257772530499896,,,0.0,0.0,,,0.0,0.0,,
2013-03-25,0.10363196883531378,-0.06744090740838671,,,0.0003543694629770666,0.04195033037138307,,,-0.014409645640346858,0.149217053377529,,,-0.06260984182776808,-0.059165074231956494,,,-0.09339581517000861,-0.1526787533102465,,,-0.019067075246850473,0.025997150997151053,,,0.05480607082630695,0.08721157606570196,,,0.0,0.0,,,0.06464646464646462,0.036993309720582346,,,0.0,0.0,,,0.0,0.0,,
2013-03-26,0.06955812641943693,-0.08112302021200668,,,-0.006881002958309956,0.045599030391730855,,,-0.031207989245246703,0.155868705963224,,,-0.05537412003773856,-0.03656550703182826,,,-0.08412309268542573,-0.1797745445012452,,,-0.023561090541904917,0.0382963493199715,,,0.03302909998772163,0.07587382779198637,,,0.0,0.0,,,0.04816423213580734,0.044864226682408415,,,0.0,0.0,,,0.0,0.0,,
2013-03-27,0.0620633756609672,-0.11535122970583511,,,0.009965451930833646,0.036033442920813785,,,-0.03457794566322836,0.08248262380538662,,,-0.031044558071585016,-0.010517678651350115,,,-0.049629520944905026,-0.15346664052800107,,,-0.011114853486022147,0.04932094353109373,,,0.012456719863095378,0.06000000000000005,,,0.0,0.0,,,0.032409215150331905,0.04094488188976375,,,0.0,0.0,,,0.0,0.0,,
2013-03-28,0.02804422975664478,-0.011679260509133593,,,0.016521221563804867,0.04385870297964134,,,-0.04613375888582605,0.05351706457298522,,,-0.026946107784431295,-0.026021489657188757,,,-0.10489781536293163,-0.17693753240020738,,,0.005401755570560329,0.05903271692745382,,,-0.008906501353631469,0.02433090024330875,,,0.0,0.0,,,0.031770631538163396,0.06349840255591044,,,0.0,0.0,,,0.0,0.0,,
2013-03-29,0.02533697645921662,0.01217908743247409,,,0.021604788944259434,0.03449519873153872,,,-0.044886693782684506,0.05374218708264333,,,-0.028081692195477848,-0.06161971830985913,,,-0.08510408413167181,-0.18894671306790978,,,0.0006720430107527431,0.04016765630457564,,,-0.015089484150193178,0.02462174988845156,,,0.0,0.0,,,0.023050326546292688,0.05632685442284813,,,0.0,0.0,,,0.0,0.0,,
2013-03-30,0.02533697645921662,0.01217908743247409,,,0.021604788944259434,0.03449519873153872,,,-0.044886693782684506,0.05374218708264333,,,-0.028081692195477848,-0.06161971830985913,,,-0.08510408413167181,-0.18894671306790978,,,0.0006720430107527431,0.04016765630457564,,,-0.015089484150193178,0.02462174988845156,,,0.0,0.0,,,0.023050326546292688,0.05632685442284813,,,0.0,0.0,,,0.0,0.0,,
2013-03-31,0.02533697645921662,0.01217908743247409,,,0.021604788944259434,0.03449519873153872,,,-0.044886693782684506,0.05374218708264333,,,-0.028081692195477848,-0.06161971830985913,,,-0.08510408413167181,-0.18894671306790978,,,0.0006720430107527431,0.04016765630457564,,,-0.015089484150193178,0.02462174988845156,,,0.0,0.0,,,0.023050326546292688,0.05632685442284813,,,0.0,0.0,,,0.0,0.0,,
2013-04-01,-0.020463601503815876,-0.04094572652398476,,,0.026553130565043936,0.03353160744395467,,,-0.04027201697694616,0.06719939933497798,,,-0.0354667453177997,-0.052238805970149294,,,-0.09275362318840574,-0.2137141793822106,,,-0.022395656599932146,-0.009625300790649605,,,0.12352783212490892,0.15516901352897094,,,0.0,0.0,,,0.00768639508070712,0.030660377358490587,,,0.0,0.0,,,0.0,0.0,,
2013-04-02,0.0031751388164553696,-0.056677796929201385,,,0.03188954488893603,0.03672030855166919,,,-0.017611286791534786,0.0787435226240718,,,-0.039468884511563496,0.01136887386695351,,,-0.08658682201396684,-0.17438513867085292,,,-0.036523503550896286,0.0007024938531787761,,,0.1334355828220859,0.16837944664031634,,,0.0,0.0,,,-0.010703363914373099,0.014504116032928227,,,0.0,0.0,,,0.0,0.0,,
2013-04-03,0.00849934413905773,-0.048862362090793976,,,0.02310437778767982,0.033984002282840375,,,-0.02317299248707194,0.06943331731026015,,,-0.05837877135587066,-0.050300630590995765,,,-0.030641082849918067,-0.1597202075879186,,,-0.04802164355765992,-0.00950035186488396,,,0.05437334051641218,0.09543037620437378,,,0.0,0.0,,,-0.041792168674698926,-0.015854601701469462,,,0.0,0.0,,,0.0,0.0,,
2013-04-04,-0.011046449789555157,-0.05549267160063842,,,0.016349095875300312,0.05033452305019881,,,-0.032199568712017235,0.05210719803932018,,,-0.025062090765409772,-0.024180790960452003,,,0.0012289587367795285,-0.12614574530325673,,,-0.039540385265292244,0.004950495049504955,,,0.14002523710668768,0.11996640940536651,,,0.0,0.0,,,-0.05101663585951932,-0.027651515151515094,,,0.0,0.0,,,0.0,0.0,,
2013-04-05,-0.046118068773468246,-0.06162297637955916,,,0.023721561581613093,0.0360785324951316,,,-0.038370253164557,0.009603903857135387,,,-0.02421510961729434,-0.03592452830188686,,,0.027966742252456545,-0.07871562118954079,,,-0.014314928425357865,0.013314646110721862,,,0.17227015769116338,0.08017075940939167,,,0.0,0.0,,,-0.041400075272864045,-0.0482062780269058,,,0.0,0.0,,,0.0,0.0,,
2013-04-06,-0.046118068773468246,-0.06162297637955916,,,0.023721561581613093,0.0360785324951316,,,-0.038370253164557,0.009603903857135387,,,-0.02421510961729434,-0.03592452830188686,,,0.027966742252456545,-0.07871562118954079,,,-0.014314928425357865,0.013314646110721862,,,0.17227015769116338,0.08017075940939167,,,0.0,0.0,,,-0.041400075272864045,-0.0482062780269058,,,0.0,0.0,,,0.0,0.0,,
2013-04-07,-0.046118068773468246,-0.06162297637955916,,,0.023721561581613093,0.0360785324951316,,,-0.038370253164557,0.009603903857135387,,,-0.02421510961729434,-0.03592452830188686,,,0.027966742252456545,-0.07871562118954079,,,-0.014314928425357865,0.013314646110721862,,,0.17227015769116338,0.08017075940939167,,,0.0,0.0,,,-0.041400075272864045,-0.0482062780269058,,,0.0,0.0,,,0.0,0.0,,
2013-04-08,-0.06475452978881424,-0.030799348446583052,,,0.01743444552064477,0.05053398497601602,,,-0.04077156955589878,0.02090074797093,,,0.004187994416007479,-0.003923378721440107,,,0.013571048430015997,-0.044816221250985167,,,-0.009612083762444268,0.02852049910873422,,,0.19007382750821478,0.10838632750397448,,,0.0,0.0,,,-0.01191391237509598,-0.009630200308166414,,,0.0,0.0,,,0.0,0.0,,
2013-04-09,-0.06053398303920643,-0.0619784598504316,,,0.05074775585836777,0.08584022436693561,,,-0.04148883374689816,0.015564202334630295,,,0.018407300522580217,-0.0215811165230424,,,0.0015171053629674525,-0.07155163320558344,,,0.013130615065653162,0.02160278745644617,,,0.15448753581049313,0.06215578284815115,,,0.0,0.0,,,-0.009596928982725461,-0.012629161882893203,,,0.0,0.0,,,0.0,0.0,,
2013-04-10,-0.03625395210233673,-0.0418114941864246,,,0.06939521127373172,0.11670262291359146,,,-0.030145787002718083,0.02598285236302811,,,0.029073383084577076,0.009686522767142103,,,0.06611892060278035,-0.050922074320576716,,,0.01672925913280987,0.0460133473832105,,,0.16439270663829442,0.06870141308926603,,,0.0,0.0,,,-0.009807619766125875,-0.0019011406844106071,,,0.0,0.0,,,0.0,0.0,,
2013-04-11,-0.040643620765987154,-0.07238047116781421,,,0.029349397590361592,0.06933040834531856,,,-0.025708471884460793,0.021277702632400253,,,0.06495659037095503,0.036965877651398804,,,0.08849419036813888,-0.022073037854556943,,,0.02809573361082207,0.04550264550264549,,,0.21048027658599588,0.10410334346504557,,,0.0,0.0,,,0.0018953752843062777,0.024418604651162745,,,0.0,0.0,,,0.0,0.0,,
2013-04-12,-0.06951350505416953,-0.09511950468679742,,,0.01911180668477286,0.05365851459890214,,,-0.024993788819875795,0.005946888136983519,,,0.05865921787709505,0.04168575355016024,,,0.06488728866624927,-0.04011006455709598,,,0.04867103900586822,0.06447091800981086,,,0.19473231475033792,0.1149464831804281,,,0.0,0.0,,,-0.024849397590361533,-0.006139677666922472,,,0.0,0.0,,,0.0,0.0,,
2013-04-13,-0.06951350505416953,-0.09511950468679742,,,0.01911180668477286,0.05365851459890214,,,-0.024993788819875795,0.005946888136983519,,,0.05865921787709505,0.04168575355016024,,,0.06488728866624927,-0.04011006455709598,,,0.04867103900586822,0.06447091800981086,,,0.19473231475033792,0.1149464831804281,,,0.0,0.0,,,-0.024849397590361533,-0.006139677666922472,,,0.0,0.0,,,0.0,0.0,,
2013-04-14,-0.06951350505416953,-0.09511950468679742,,,0.01911180668477286,0.05365851459890214,,,-0.024993788819875795,0.005946888136983519,,,0.05865921787709505,0.04168575355016024,,,0.06488728866624927,-0.04011006455709598,,,0.04867103900586822,0.06447091800981086,,,0.19473231475033792,0.1149464831804281,,,0.0,0.0,,,-0.024849397590361533,-0.006139677666922472,,,0.0,0.0,,,0.0,0.0,,
2013-04-15,-0.09432611546230996,-0.1251805752391124,,,0.018818662095024807,0.03831754040345503,,,-0.03426326520463474,-0.0006689651623525972,,,0.04569955472228715,0.04090202177293922,,,0.05525503866650627,-0.061573546180159644,,,0.0329746615758415,0.03118503118503102,,,0.15375699440447654,0.12704486003201487,,,0.0,0.0,,,-0.04895635673624288,-0.04058192955589601,,,0.0,0.0,,,0.0,0.0,,
2013-04-16,-0.07567282547509291,-0.08903792134831467,,,0.028948231743323838,0.047696460066629864,,,-0.02344137179105965,0.016245487364620725,,,0.04617393976644135,0.05272516428295315,,,0.06803835397522962,-0.016445916114790293,,,0.036883833160978874,0.04881450488145056,,,0.204160063391442,0.20320665083135392,,,0.0,0.0,,,-0.03389830508474567,-0.010798303123794817,,,0.0,0.0,,,0.0,0.0,,
2013-04-17,-0.10900170803503284,-0.1374877751901441,,,0.016040041500080315,0.03687558697924964,,,-0.025031351893654352,-0.0004114379757250708,,,0.0079155672823219,-0.007718569096036854,,,0.02049480875371512,-0.045969546077794576,,,0.01089918256130784,0.03994393833216536,,,0.19103773584905648,0.18206998790621465,,,0.0,0.0,,,-0.09077155824508332,-0.07360308285163786,,,0.0,0.0,,,0.0,0.0,,
2013-04-18,-0.11432770676524295,-0.15975239610988667,,,0.00646663997347896,0.03524613395213727,,,-0.03558935361216742,-0.02780191138140753,,,-0.026566604127579718,-0.03647303521022138,,,0.004290831791520677,-0.0985796056815772,,,-0.02249832102081928,-0.00885257065032341,,,0.23962787015043552,0.22637371245055404,,,0.0,0.0,,,-0.1261734885467517,-0.11520912547528517,,,0.0,0.0,,,0.0,0.0,,
2013-04-19,-0.11776451550646527,-0.15131672902801974,,,0.040552118448867525,0.07145453739415708,,,0.007148288973384043,0.00878484740770813,,,-0.023189493433395825,-0.01795684321714197,,,0.005865448962721009,-0.09145214052055184,,,-0.020147750167897938,-0.00646918624446724,,,0.26235154394299287,0.2913376260478677,,,0.0,0.0,,,-0.12917761922643634,-0.10566910913999228,,,0.0,0.0,,,0.0,0.0,,
2013-04-20,-0.11776451550646527,-0.15131672902801974,,,0.040552118448867525,0.07145453739415708,,,0.007148288973384043,0.00878484740770813,,,-0.023189493433395825,-0.01795684321714197,,,0.005865448962721009,-0.09145214052055184,,,-0.020147750167897938,-0.00646918624446724,,,0.26235154394299287,0.2913376260478677,,,0.0,0.0,,,-0.12917761922643634,-0.10566910913999228,,,0.0,0.0,,,0.0,0.0,,
2013-04-21,-0.11776451550646527,-0.15131672902801974,,,0.040552118448867525,0.07145453739415708,,,0.007148288973384043,0.00878484740770813,,,-0.023189493433395825,-0.01795684321714197,,,0.005865448962721009,-0.09145214052055184,,,-0.020147750167897938,-0.00646918624446724,,,0.26235154394299287,0.2913376260478677,,,0.0,0.0,,,-0.12917761922643634,-0.10566910913999228,,,0.0,0.0,,,0.0,0.0,,
2013-04-22,-0.07050270427628047,-0.13362229013738536,,,0.07759459343119102,0.10979296892317247,,,-0.0013568521031208647,0.009089524196414844,,,0.007415335219020047,-0.005734118002112432,,,0.01723661894055928,-0.08298961740861899,,,0.014231169732731752,-0.005107252298263587,,,0.1424864274251374,0.35503988984732526,,,0.0,0.0,,,-0.10640732265446218,-0.09641342074816817,,,0.0,0.0,,,0.0,0.0,,
2013-04-23,-0.05505267503555,-0.1170915688641575,,,0.06249652559513885,0.09110230895565641,,,-0.006338830287723529,0.001297469933629447,,,0.021190946377031672,-0.0031880189798338954,,,0.022025035652036173,-0.10195273069024324,,,0.052650052650052626,0.035566298342541325,,,0.15043978349120435,0.2986214533929048,,,0.0,0.0,,,-0.07225656877898001,-0.08463591307662999,,,0.0,0.0,,,0.0,0.0,,
2013-04-24,-0.061405176807052486,-0.09666037100481684,,,0.11204636401269474,0.1395795864799536,,,0.008989661888827882,0.026470887104969032,,,0.037600370599135235,0.008858193829292205,,,-0.0053322080711984965,-0.08264638245179556,,,0.10159857904085268,0.08578431372549011,,,0.2270072992700729,0.30852761452535704,,,0.0,0.0,,,-0.0491159135559921,-0.05394839718530098,,,0.0,0.0,,,0.0,0.0,,
2013-04-25,-0.04521709737885271,-0.08446958814906491,,,0.11697848295346858,0.16187459680309657,,,0.017622930065326337,0.01705638222492145,,,0.06029025783541764,0.03293976084831152,,,-0.034442997954249654,-0.04189119362220428,,,0.10028149190710756,0.10299823633156979,,,0.23779769343378443,0.4789675767918089,,,0.0,0.0,,,-0.05687573042462035,-0.02575452716297788,,,0.0,0.0,,,0.0,0.0,,
2013-04-26,-0.014161930494735797,-0.07454135963090114,,,0.10766345836140423,0.14517230976717754,,,0.023498560263266244,0.002164938072701794,,,-0.002583372475340462,-0.03993670409162842,,,-0.01970588235294113,-0.010318461881077767,,,0.07641770401106496,0.07790858725761773,,,0.23759970993473534,0.41789556764840263,,,0.0,0.0,,,-0.06478209658421674,-0.05325914149443556,,,0.0,0.0,,,0.0,0.0,,
2013-04-27,-0.014161930494735797,-0.07454135963090114,,,0.10766345836140423,0.14517230976717754,,,0.023498560263266244,0.002164938072701794,,,-0.002583372475340462,-0.03993670409162842,,,-0.01970588235294113,-0.010318461881077767,,,0.07641770401106496,0.07790858725761773,,,0.23759970993473534,0.41789556764840263,,,0.0,0.0,,,-0.06478209658421674,-0.05325914149443556,,,0.0,0.0,,,0.0,0.0,,
2013-04-28,-0.014161930494735797,-0.07454135963090114,,,0.10766345836140423,0.14517230976717754,,,0.023498560263266244,0.002164938072701794,,,-0.002583372475340462,-0.03993670409162842,,,-0.01970588235294113,-0.010318461881077767,,,0.07641770401106496,0.07790858725761773,,,0.23759970993473534,0.41789556764840263,,,0.0,0.0,,,-0.06478209658421674,-0.05325914149443556,,,0.0,0.0,,,0.0,0.0,,
2013-04-29,0.00917417046996416,-0.028635881300969945,,,0.1406091829745808,0.19144982248999964,,,0.05705378020265006,0.035794297352342186,,,-0.03560395427865315,-0.03901800831152835,,,0.004875670404680621,-0.010634762379528095,,,0.09185441941074535,0.10993657505285404,,,0.3134076809983146,0.5980366492146598,,,0.0,0.0,,,-0.06145468689225997,-0.007404360345536931,,,0.0,0.0,,,0.0,0.0,,
2013-04-30,0.03700768011327793,-0.013788157114732913,,,0.11786382730940392,0.20935380960308847,,,0.06037071554312945,0.043620057072971896,,,-0.028030941257563002,-0.02136027143738428,,,0.044308111792774385,0.01382352941176479,,,0.09004092769440653,0.11320097526994077,,,0.33307407407407386,0.5681174574129741,,,0.0,0.0,,,-0.08100775193798448,-0.030265848670756546,,,0.0,0.0,,,0.0,0.0,,
2013-05-01,0.008265647035754942,-0.011877309682187587,,,0.08058323504290898,0.17655681224370512,,,0.038318471337579485,0.025825614176399503,,,-0.062396132346275834,-0.05705386310111671,,,-0.005076883743014848,0.020836456303402695,,,0.06380120886501017,0.08307692307692327,,,0.27279893933421717,0.5179487179487181,,,0.0,0.0,,,-0.11504761904761907,-0.06556717618664532,,,0.0,0.0,,,0.0,0.0,,
2013-05-02,0.02576730744498157,0.009334871775784404,,,0.14601466701284105,0.19280300177643506,,,0.04961540420763089,0.03547916980752808,,,-0.06410731490402433,-0.044346904797941566,,,0.03400064694677063,0.06311666235541913,,,0.0813090418353577,0.09050697516161965,,,0.24132828630419811,0.5535314384151593,,,0.0,0.0,,,-0.09912977676882329,-0.05702970297029708,,,0.0,0.0,,,0.0,0.0,,
2013-05-03,0.046947746645770394,0.04531749727117984,,,0.16325378254787815,0.1982101863397827,,,0.07048211191519727,0.049043599860160825,,,-0.05430958663148633,-0.028900428990742855,,,0.033259830944505575,0.019139449740819936,,,0.05957867017774854,0.09118644067796633,,,0.24685432166489507,0.5743290043290041,,,0.0,0.0,,,-0.0868725868725867,-0.0490550864495376,,,0.0,0.0,,,0.0,0.0,,
2013-05-04,0.046947746645770394,0.04531749727117984,,,0.16325378254787815,0.1982101863397827,,,0.07048211191519727,0.049043599860160825,,,-0.05430958663148633,-0.028900428990742855,,,0.033259830944505575,0.019139449740819936,,,0.05957867017774854,0.09118644067796633,,,0.24685432166489507,0.5743290043290041,,,0.0,0.0,,,-0.0868725868725867,-0.0490550864495376,,,0.0,0.0,,,0.0,0.0,,
2013-05-05,0.046947746645770394,0.04531749727117984,,,0.16325378254787815,0.1982101863397827,,,0.07048211191519727,0.049043599860160825,,,-0.05430958663148633,-0.028900428990742855,,,0.033259830944505575,0.019139449740819936,,,0.05957867017774854,0.09118644067796633,,,0.24685432166489507,0.5743290043290041,,,0.0,0.0,,,-0.0868725868725867,-0.0490550864495376,,,0.0,0.0,,,0.0,0.0,,
2013-05-06,0.09731798367468336,0.09680296001939981,,,0.17637009087435973,0.19893251667942669,,,0.10185375901132843,0.048767338136548544,,,-0.044822949350067254,-0.06370826010544828,,,0.039603584447144735,-0.005412670735251313,,,0.07862903225806472,0.09295199182839631,,,0.37412962898811797,0.6723018549747048,,,0.0,0.0,,,-0.029130087789305703,-0.01696969696969708,,,0.0,0.0,,,0.0,0.0,,
2013-05-07,0.0760555345703473,0.06381178837624035,,,0.14980891286511677,0.17495297546905064,,,0.08048718599340288,0.022229690800845026,,,-0.053609458764779294,-0.06473619275709408,,,-0.0011596154565517436,-0.022942661641479734,,,0.05319148936170226,0.06630764052507598,,,0.21761589839765727,0.5146318503663079,,,0.0,0.0,,,-0.05886939571150085,-0.04697986577181201,,,0.0,0.0,,,0.0,0.0,,
2013-05-08,0.15153196071393604,0.08969084102049485,-0.15024409624194124,,0.14449106196807615,0.17443705938058995,0.20431146877669404,,0.11638197159909458,0.05080149159765601,0.20792740633524454,,-0.032610321615557214,-0.055222790357925544,0.0052852479403078245,,0.018608169440242017,-0.01210476120607451,-0.03143206502193785,,0.08692722371967654,0.08656113169417323,0.09952283571915466,,0.22742574257425763,0.48012098539419745,0.5776948203453103,,0.0,0.0,0.0,,0.03369384359400995,-0.02967590784849672,0.03498542274052485,,0.0,0.0,0.0,,0.0,0.0,0.0,
2013-05-09,0.17279325488618458,0.06784032722083588,-0.14688004877305294,,0.1344221481706458,0.16062128546044985,0.20845295055821378,,0.13783314934552915,0.046714057739736026,0.20430645968953431,,0.0028525171536504246,-0.05009493208704552,0.006499535747446661,,0.05252430228911886,-0.05384073291050029,-0.02629002429560867,,0.10924081071796632,0.09014179608372719,0.09942117807286355,,0.47756522849934524,0.8153176129006943,0.995987920621225,,0.0,0.0,0.0,,0.07993124194241519,-0.026346377373111185,0.04101077050538504,,0.0,0.0,0.0,,0.0,0.0,0.0,
2013-05-10,0.16756834072341453,0.0561690856921051,-0.1297403061640443,,0.09827132501406766,0.16749869148519725,0.23263351954788392,,0.10047317024061209,0.05858996707340669,0.19275465109935053,,0.012753534111862308,-0.038512035010940915,0.017286618305293988,,0.036905134627426506,-0.04577540877331976,-0.07230392156862742,,0.15661411925976698,0.13407258064516148,0.11239288068556363,,0.6049173644431902,0.9953990720162202,1.2315440631404528,,0.0,0.0,0.0,,0.08969383354894367,-0.02919708029197088,0.05379482902418675,,0.0,0.0,0.0,,0.0,0.0,0.0,
2013-05-11,0.16756834072341453,0.0561690856921051,-0.1297403061640443,,0.09827132501406766,0.16749869148519725,0.23263351954788392,,0.10047317024061209,0.05858996707340669,0.19275465109935053,,0.012753534111862308,-0.038512035010940915,0.017286618305293988,,0.036905134627426506,-0.04577540877331976,-0.07230392156862742,,0.15661411925976698,0.13407258064516148,0.11239288068556363,,0.6049173644431902,0.9953990720162202,1.2315440631404528,,0.0,0.0,0.0,,0.08969383354894367,-0.02919708029197088,0.05379482902418675,,0.0,0.0,0.0,,0.0,0.0,0.0,
2013-05-12,0.16756834072341453,0.0561690856921051,-0.1297403061640443,,0.09827132501406766,0.16749869148519725,0.23263351954788392,,0.10047317024061209,0.05858996707340669,0.19275465109935053,,0.012753534111862308,-0.038512035010940915,0.017286618305293988,,0.036905134627426506,-0.04577540877331976,-0.07230392156862742,,0.15661411925976698,0.13407258064516148,0.11239288068556363,,0.6049173644431902,0.9953990720162202,1.2315440631404528,,0.0,0.0,0.0,,0.08969383354894367,-0.02919708029197088,0.05379482902418675,,0.0,0.0,0.0,,0.0,0.0,0.0,
2013-05-13,0.14818966298802438,0.04539962929889474,-0.12117159457225946,,0.07136009203630334,0.185147215434311,0.24779008095282418,,0.09676932367149771,0.05117198803896983,0.19431201709682733,,0.0036424343602974307,-0.02477510691638396,-0.014676301869924746,,0.032725862737495115,-0.04691358024691361,-0.08840743402813422,,0.13107460643394941,0.12147947064811682,0.12186014935505796,,0.7493424985056785,1.245482794337668,1.5568077578299042,,0.0,0.0,0.0,,0.06444728979940262,-0.04150653343581845,0.045702306079664856,,0.0,0.0,0.0,,0.0,0.0,0.0,
2013-05-14,0.10013673028535375,0.042872043439580176,-0.14450190630780269,,0.10343786725051096,0.20978616751828993,0.2822840519519392,,0.09808123598305496,0.07190464607151559,0.20974029539340022,,-0.002082558571959825,-0.02115707302837977,0.007357909752984337,,0.04193798449612407,-0.02731844990411403,-0.06850549222079771,,0.11837279093031006,0.1342576936083868,0.16377515614156812,,0.6318110977151761,1.1277990797546011,1.4715182826348374,,0.0,0.0,0.0,,0.041232819658475695,-0.04434250764525993,0.0552975939214857,,0.0,0.0,0.0,,0.0,0.0,0.0,
2013-05-15,0.06467689913937025,0.007793622423540425,-0.16031368639030563,,0.07311701203623278,0.22092761628291724,0.28705568293329486,,0.12597139038756633,0.10976680651770909,0.24089024656338642,,-0.008259543120767932,-0.03104325699745558,0.0007508634930168956,,0.018743491843109972,-0.017737617135207495,-0.13045625123444604,,0.09996775233795563,0.15353398714913769,0.21086261980830678,,0.6823616894705533,1.1765113325893717,1.522004726445802,,0.0,0.0,0.0,,0.04793388429752077,-0.04518072289156627,0.04750103263114425,,0.0,0.0,0.0,,0.0,0.0,0.0,
2013-05-16,0.07119064094105543,0.011456703082977526,-0.15951288186311952,,0.0744826469352109,0.2197957566764277,0.3077507884066675,,0.1171435680517543,0.10022544599098215,0.2189943527367506,,-0.038514743356388825,-0.0060961842402349475,-0.004597874425265713,,-0.00038522285141950885,-0.03362877997914493,-0.16517067207155023,,0.08602494403581717,0.14768502872592104,0.20382842963488113,,0.7739925577638676,1.5033174583791262,1.7512638124636513,,0.0,0.0,0.0,,0.048327137546468446,-0.061737523105360514,0.02586903799514939,,0.0,0.0,0.0,,0.0,0.0,0.0,
